-2.129016381000000013e+00	6.947562980999999471e-01	3.306200134999999762e-01	-1.020623300000000011e+00	1.052894018999999959e-01	-2.186237452999999942e+00	1.375986831000000077e+00	-1.447307858999999919e+00	-2.888724281999999755e-01	-1.090193887999999944e+00	-4.886200217000000179e-01	-1.199370416999999911e+00	5.918422483999999928e-01	-3.024778238999999980e-01
-2.112562528000000217e+00	2.355740870999999959e-01	2.212341110000000111e-01	-1.301042492000000106e+00	-3.186371450000000105e-01	3.250159101999999800e-01	5.783297029999999728e-01	-1.507012256999999966e+00	-1.625184602999999894e+00	-1.036023238000000068e+00	6.142840615000000337e-01	-2.098082789999999864e+00	1.074927562000000059e+00	-2.679402865000000133e-01
-2.047053484000000090e+00	-2.645974548999999731e-01	-1.257638416999999897e-01	-1.779399838000000011e+00	-5.073884843000000533e-01	3.303528729999999913e-01	1.687612384000000132e-01	-1.951278505999999968e+00	-1.270691889999999935e+00	-1.086133186999999944e+00	-1.378212041999999915e+00	-6.168647675999999747e-01	9.748448021000000185e-01	-3.745459174999999918e-01
-1.719636756999999960e+00	-2.229897232999999979e-01	-1.256244876000000010e+00	-1.259213394999999958e+00	-1.310387336000000014e+00	-9.686652806000000115e-01	1.821186483999999994e-01	-1.763526645000000004e+00	-1.135178240999999977e+00	6.033741410999999832e-01	-1.262245607999999963e+00	-1.388240456999999983e+00	9.738508331999999879e-01	-4.491103611000000218e-01
-1.156038413000000098e+00	-3.960496572999999687e-02	8.507473313999999384e-03	-1.001629112999999904e+00	-2.702947024000000198e+00	-2.005947464000000124e+00	2.370054598999999929e-01	-7.120114387999999517e-01	-8.109767650000000438e-01	-1.662484357000000079e+00	-4.508655368000000219e-01	-8.934811043999999480e-01	1.677185541000000057e+00	-1.867950876000000093e+00
-1.423291826000000038e+00	3.399474015999999765e-01	-4.374961477000000043e-01	-6.700464005999999806e-01	-2.601587885999999905e+00	5.246747023000000176e-01	-1.660148945999999903e-01	2.702631884000000206e-01	-8.953201455999999503e-01	-1.366018272000000033e+00	-1.166739323999999911e+00	-3.467294154000000184e-02	1.072906738999999998e+00	-1.627005886000000068e+00
-1.477342739000000016e+00	8.941242616000000254e-01	-1.042567463999999999e+00	-1.096473138000000069e-01	-2.858756677000000135e+00	-1.098413583999999998e+00	-7.406379545000000286e-01	1.052710736000000091e+00	-1.146438086000000078e+00	1.399960263999999954e+00	-1.322431220999999990e+00	-1.349593207999999933e+00	1.142584048000000019e+00	-4.009268766999999900e-01
-1.445895686000000069e+00	4.495272685999999740e-01	1.441990515000000084e+00	-2.660250124999999910e-01	-2.536138564999999900e+00	-1.865711216000000006e+00	-6.798263238999999736e-01	5.142500546999999589e-01	-1.747194582000000107e-01	-9.744052636000000156e-01	-3.113037430999999744e-01	-3.472396267000000258e-01	1.650208552999999911e+00	-6.343361291000000346e-01
-1.437476382000000052e+00	-2.186655812000000074e-02	2.721597172999999925e-01	-5.205172488999999514e-01	-1.784567164999999900e+00	3.128087151999999760e-01	-1.459199767000000092e+00	-3.553287554999999820e-01	-8.528618728000000315e-01	-7.075258030000000087e-01	-2.366823666999999798e+00	7.514905395000000266e-02	2.035291620000000135e-01	7.015947876000000472e-01
-1.140126938999999950e+00	-1.023911869999999946e-01	-5.967516250000000078e-01	-6.562880899999999906e-01	-3.114572748000000058e+00	-1.505763954999999932e+00	-2.195298253999999893e+00	-5.576882643999999667e-01	-7.156294373999999570e-01	-1.556995514000000025e+00	3.431019913999999726e-01	-1.577465721000000043e+00	1.118026787000000022e+00	-1.712631725999999924e-02
-1.371563502999999962e+00	-4.810789051000000094e-01	-8.285249899000000084e-01	-1.464452266000000058e-01	-1.896236771999999959e+00	6.448947925000000359e-01	-2.221002351000000097e+00	-1.464762933000000045e+00	-6.999853064000000069e-01	-3.495251983000000062e-01	7.560604798999999432e-02	6.155370664999999519e-01	6.527094048999999565e-01	-1.016333833000000020e+00
-1.092886476999999967e+00	-6.279128586000000400e-02	-1.518949424999999964e+00	1.260387656000000023e+00	-2.351361842999999840e+00	-2.033667283000000214e+00	-2.099362214000000115e+00	-7.686613608000000264e-01	-2.806682014999999919e-01	-6.255425329999999562e-01	-9.077347897999999971e-01	-3.318280001999999729e-01	1.708753173000000070e+00	-1.011779175000000031e+00
-1.246044209999999985e+00	-2.378212939000000081e-01	-8.401776541000000043e-01	1.705946793000000072e+00	-2.268328576000000041e+00	5.072078162000000223e-02	-1.580096458000000093e+00	-5.876474779999999454e-01	-9.217561843999999560e-01	-6.814975549999999771e-01	7.184314059999999946e-01	-5.301667347999999835e-01	1.754142348000000018e+00	-1.899148778999999898e+00
