-1.751157459999999944e+00	5.966723392999999653e-01	-9.252198981000000488e-01	2.740259689000000276e-01	1.400539916000000107e-01	-1.752356983999999951e+00	-1.465701381999999997e+00	-1.089158966000000062e+00	3.666960938000000114e-01	-7.988366674000000334e-01	-3.987165213000000152e-01	2.295484920999999900e+00	6.576038829000000474e-01	5.481931170999999603e-01
-1.619740906999999952e+00	8.538595213999999878e-01	-1.521585868000000064e+00	-2.462702682000000198e+00	-8.665265788999999136e-03	-1.673811865000000010e+00	-1.609532313999999964e+00	-1.826459094999999921e+00	5.426937037000000297e-01	5.985684264999999726e-01	-3.049883393000000220e-01	1.591350502000000056e+00	-4.222822227999999956e-01	8.649341130000000044e-01
-1.691616726999999987e+00	2.375212770000000084e+00	-1.222976827000000100e+00	-1.753980743000000064e+00	-1.597573774000000002e+00	-5.267870556000000537e-01	-1.473653786999999937e+00	-2.849702426999999871e-01	1.380102449000000009e+00	-2.457118748000000075e-01	-2.321931610999999895e-01	2.127655354999999915e+00	-4.221968269999999968e-01	1.248228670000000040e+00
-1.736011310000000085e+00	2.110708805999999882e+00	-1.219326096000000081e+00	-3.192145062000000255e-01	-1.183784283999999909e+00	-5.804268362000000181e-01	2.334575958999999923e+00	-8.979096142000000391e-01	2.399874244999999906e+00	5.243076021999999448e-01	-1.134226726000000074e+00	2.376910580000000106e+00	-1.309188258999999910e+00	-8.465176199000000457e-02
-1.875530037000000094e+00	1.455482514999999921e+00	-1.380383847000000053e+00	1.577640378999999982e+00	-1.529137117999999906e-01	-2.512491117000000274e-01	4.577512699999999879e-01	-8.520553499999999891e-01	2.303661058999999955e+00	-1.047450154999999938e+00	-3.209553490000000009e-01	1.978089269000000039e+00	-4.283345634999999874e-01	-1.166380187999999984e+00
-2.016292609000000180e+00	2.127371791000000067e-01	-1.220817475000000041e+00	2.091230197999999874e+00	1.278944282999999960e+00	-1.325648721000000085e+00	5.003173476000000175e-01	1.388361268999999953e-01	1.599372502999999890e+00	1.049901114999999940e+00	-3.768834068999999953e-01	1.113238243999999932e+00	-1.365666212000000046e+00	-2.480696589999999979e+00
-1.572766013999999934e+00	-9.099630740000000384e-02	-9.181299071999999839e-01	-1.174405657999999963e+00	5.869635090000000499e-01	-2.152031404999999786e+00	-3.582501433999999985e-01	4.192187571000000057e-02	-4.544773891000000177e-01	-5.821036494000000339e-01	-1.110370201999999917e+00	9.878175602000000000e-01	-1.529852290000000004e+00	-2.693500864999999855e+00
-1.461393943999999889e+00	-5.901473671000000421e-01	-1.215232289000000021e+00	-5.227523570000000008e-01	-4.881170808999999999e-01	-1.757776105000000033e+00	-1.015627652000000047e+00	9.413443660000000435e-01	-7.719834531000000499e-01	1.925367722000000115e-01	-1.122541170999999949e+00	3.953525767000000135e-01	-1.078025626000000070e+00	-2.536018008000000101e+00
-9.885775391000000134e-01	-8.858153437000000352e-01	-1.420313893000000105e+00	-1.463028637999999937e+00	-1.258734935999999971e+00	-1.133143196000000019e+00	-7.586629223999999949e-01	5.106452718999999751e-01	-1.610731257000000083e+00	-1.185573664000000083e+00	-2.149475998999999860e+00	2.364800155000000015e-01	-6.591590050000000200e-01	-2.354023207000000006e+00
-1.079360263999999958e+00	-8.395780956999999711e-01	-1.005725658000000022e+00	-7.053675715000000401e-02	-2.219678867999999916e+00	-7.459822610999999881e-01	-4.971628108000000212e-01	6.084609279999999565e-01	-1.205227897000000103e+00	3.973537344999999998e-03	-1.312751521000000032e+00	2.134312039000000050e-01	-1.452797426999999919e+00	-1.483103776999999956e+00
-1.014124720999999951e+00	-8.273039664000000348e-01	-5.224266716000000033e-01	-4.193272423000000138e-01	-2.031972984999999898e+00	-1.060896429000000030e+00	-4.691280406000000180e-01	-8.465776664000000326e-03	-8.059746734999999607e-01	-8.911675464999999630e-01	-1.231660108999999892e+00	2.809683562999999995e-01	-1.530144057000000002e+00	-1.296368307999999914e+00
-8.714244129999999533e-01	-1.009512211000000104e+00	-8.065717217000000216e-01	8.362120565000000227e-02	-1.434683251000000048e+00	-1.277681274999999950e+00	7.777334366000000498e-01	-1.327770691000000003e+00	-1.028825002000000044e+00	-3.470307281000000188e-01	-1.297306931999999913e+00	1.042202370999999905e+00	-1.605783871999999946e+00	-1.483705904000000020e+00
-8.605412186999999991e-01	-3.594077645000000043e-01	-7.052588434000000017e-01	6.295484776999999976e-01	-1.952835818000000057e+00	-8.237385197000000048e-01	-1.857475345000000111e+00	-1.486913165999999897e+00	-1.084953883999999924e+00	-4.782651406000000271e-01	-7.723267019999999761e-01	9.436859911999999628e-01	-1.158613112999999917e+00	-2.974635781000000145e-01
-1.062919594000000023e+00	1.020184639000000004e+00	-1.170885085999999964e+00	-8.237210414000000203e-01	9.960039215999999529e-02	-6.421816626999999889e-01	-2.097996612000000205e+00	-1.549941126000000002e+00	-4.967241157000000240e-01	-1.535847566999999914e-01	-1.288669107000000036e+00	1.099716659000000041e+00	-1.180355105999999932e+00	8.014663236000000301e-01
-1.462065237000000018e+00	1.345369833999999987e+00	-1.565902777000000023e+00	-7.880045910999999847e-01	-5.852829234999999686e-02	-6.348373910000000286e-01	-7.246391435000000270e-01	6.013712195999999510e-01	1.124084939000000061e+00	-3.832568196999999732e-01	-2.389432412999999977e-01	7.518093998999999528e-01	-1.440299057000000049e+00	1.666990199000000006e+00
-1.426378710000000050e+00	9.655236238000000082e-01	-1.390110232000000057e+00	-4.234078941000000151e-01	-2.799843128999999764e-01	-1.638517353999999981e+00	6.448460782999999585e-01	4.735236501999999792e-01	-3.610912290999999941e-02	-6.816159286999999845e-01	-3.810948058999999999e-01	3.120010020000000273e-01	-1.708551780999999936e+00	1.238714292999999911e+00
-1.201902368000000054e+00	4.244954424999999865e-01	-5.758354296000000039e-01	1.381324258999999943e-01	-6.244239088999999909e-01	-2.834135980000000110e+00	1.247332555000000065e+00	-7.217511679000000457e-01	-7.381456602000000533e-01	9.205780933999999638e-01	-5.697135305999999622e-01	1.116723827999999974e-01	-2.819333582000000060e+00	6.529933995000000158e-01
-6.899644611999999899e-01	-1.975315458000000135e-01	-9.183386038999999945e-01	1.926834205999999883e-01	-1.630047403000000061e+00	-2.121541016000000113e+00	-8.841965518000000079e-01	-1.346599944999999909e+00	-4.372621885999999902e-01	-1.099364333000000027e+00	-9.029591968000000302e-01	-7.581002420000000352e-01	-2.321087522000000014e+00	7.509515516999999696e-02
-6.761842702000000482e-01	-1.031851359000000024e+00	-7.422651054000000137e-01	-2.803840209000000083e+00	-7.573898676000000441e-01	-5.509064947999999795e-01	-1.985569219999999913e+00	-1.904421853000000109e+00	-1.395239652999999969e-01	5.547528743000000422e-03	-1.005099077999999979e+00	-1.170096629000000110e+00	-1.218507773000000016e+00	1.012761247999999892e+00
-9.936091059999999642e-01	-7.549707095000000034e-01	-9.582060610999999506e-01	9.159764957999999568e-01	-1.101201773000000106e+00	-2.080347214000000111e-01	-1.465542128000000055e+00	-7.931671541000000492e-01	1.136528696000000060e+00	-2.026492200999999993e-01	-3.087485184000000049e-01	-3.286917415000000231e-01	4.928585221000000155e-02	1.681464932999999995e+00
-1.467869126000000080e+00	8.281353914000000663e-03	-8.202875308999999504e-01	-7.693300241999999622e-01	6.801316641000000329e-01	-1.367280405000000032e+00	-3.604942415999999872e-01	9.974939996999999670e-01	1.171886916000000056e+00	7.982085340000000251e-02	1.214782754000000020e-01	7.323228942999999991e-02	-2.883804992999999817e-01	1.239797366999999984e+00
-9.401464112999999845e-01	6.143389591000000122e-02	-9.300703804000000074e-01	-1.166640275000000004e+00	-3.400769678000000185e-01	-2.287165750999999858e+00	1.118530683999999997e+00	-6.874306436999999548e-01	5.575261985999999809e-02	-1.182133152000000020e-01	-8.612292752000000329e-01	-5.988656570000000512e-01	-5.268782681000000467e-01	7.982405353000000536e-01
-7.016868141000000003e-01	2.905622241999999966e-01	-1.180065818000000100e+00	9.450293250000000311e-01	-1.491785232000000017e+00	-7.804290756999999745e-01	-1.791327885999999925e+00	-1.066877741000000102e+00	1.139982714000000064e+00	-7.553534202999999669e-01	-5.927805684000000408e-01	-7.942035925000000551e-01	3.340769913000000146e-01	6.377524078999999846e-01
